Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Embassy Kathmandu,PM2.5 - Principal,2018-02-19 01:00 AM,2018,02,19,01,93.0,170,Unhealthy,97.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-19 02:00 AM,2018,02,19,02,123.0,186,Unhealthy,153.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-19 03:00 AM,2018,02,19,03,110.0,179,Unhealthy,97.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-19 04:00 AM,2018,02,19,04,96.5,172,Unhealthy,83.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-19 05:00 AM,2018,02,19,05,90.7,169,Unhealthy,85.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-19 06:00 AM,2018,02,19,06,95.8,172,Unhealthy,101.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-19 07:00 AM,2018,02,19,07,97.9,173,Unhealthy,100.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-19 08:00 AM,2018,02,19,08,109.3,179,Unhealthy,123.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-19 09:00 AM,2018,02,19,09,147.2,198,Unhealthy,184.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-19 10:00 AM,2018,02,19,10,154.1,205,Very Unhealthy,161.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-19 11:00 AM,2018,02,19,11,145.0,197,Unhealthy,136.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-19 12:00 PM,2018,02,19,12,127.0,188,Unhealthy,109.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-19 01:00 PM,2018,02,19,13,101.0,174,Unhealthy,75.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-19 02:00 PM,2018,02,19,14,78.9,163,Unhealthy,57.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-19 03:00 PM,2018,02,19,15,63.4,155,Unhealthy,48.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-19 04:00 PM,2018,02,19,16,61.2,154,Unhealthy,59.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-19 05:00 PM,2018,02,19,17,67.1,157,Unhealthy,73.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-19 06:00 PM,2018,02,19,18,74.0,161,Unhealthy,81.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-19 07:00 PM,2018,02,19,19,75.5,161,Unhealthy,77.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-19 08:00 PM,2018,02,19,20,74.7,161,Unhealthy,74.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-19 09:00 PM,2018,02,19,21,80.8,164,Unhealthy,87.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-19 10:00 PM,2018,02,19,22,84.4,166,Unhealthy,88.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-19 11:00 PM,2018,02,19,23,90.7,169,Unhealthy,97.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-20 12:00 AM,2018,02,20,00,91.8,170,Unhealthy,93.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-20 01:00 AM,2018,02,20,01,84.4,166,Unhealthy,77.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-20 02:00 AM,2018,02,20,02,80.7,164,Unhealthy,77.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-20 03:00 AM,2018,02,20,03,78.8,163,Unhealthy,74.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-20 04:00 AM,2018,02,20,04,79.5,163,Unhealthy,76.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-20 05:00 AM,2018,02,20,05,81.5,164,Unhealthy,87.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-20 06:00 AM,2018,02,20,06,93.3,171,Unhealthy,115.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-20 07:00 AM,2018,02,20,07,97.9,173,Unhealthy,106.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-20 08:00 AM,2018,02,20,08,127.1,188,Unhealthy,152.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-20 09:00 AM,2018,02,20,09,127.1,188,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Embassy Kathmandu,PM2.5 - Principal,2018-02-20 10:00 AM,2018,02,20,10,127.1,188,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Embassy Kathmandu,PM2.5 - Principal,2018-02-20 11:00 AM,2018,02,20,11,127.1,188,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Embassy Kathmandu,PM2.5 - Principal,2018-02-20 12:00 PM,2018,02,20,12,127.1,188,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Embassy Kathmandu,PM2.5 - Principal,2018-02-27 04:00 AM,2018,02,27,04,-999.0,-999,N/A,-1.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-27 05:00 AM,2018,02,27,05,-999.0,-999,N/A,0.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-27 06:00 AM,2018,02,27,06,0.4,2,Good,1.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-27 07:00 AM,2018,02,27,07,0.7,3,Good,1.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-27 08:00 AM,2018,02,27,08,1.3,5,Good,2.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-27 09:00 AM,2018,02,27,09,1.6,7,Good,2.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-27 10:00 AM,2018,02,27,10,1.8,8,Good,2.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-27 11:00 AM,2018,02,27,11,1.8,8,Good,-999.0,UG/M3,1 Hr,Missing
Embassy Kathmandu,PM2.5 - Principal,2018-02-27 12:00 PM,2018,02,27,12,163.0,213,Very Unhealthy,243.0,UG/M3,1 Hr,Suspect
Embassy Kathmandu,PM2.5 - Principal,2018-02-27 01:00 PM,2018,02,27,13,117.2,183,Unhealthy,83.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-27 02:00 PM,2018,02,27,14,95.2,171,Unhealthy,76.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-27 03:00 PM,2018,02,27,15,84.7,166,Unhealthy,75.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-27 04:00 PM,2018,02,27,16,81.3,164,Unhealthy,78.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-27 05:00 PM,2018,02,27,17,79.6,163,Unhealthy,78.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-27 06:00 PM,2018,02,27,18,76.8,162,Unhealthy,74.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-27 07:00 PM,2018,02,27,19,76.9,162,Unhealthy,77.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-27 08:00 PM,2018,02,27,20,72.9,160,Unhealthy,69.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-27 09:00 PM,2018,02,27,21,68.9,158,Unhealthy,65.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-27 10:00 PM,2018,02,27,22,71.5,159,Unhealthy,74.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-27 11:00 PM,2018,02,27,23,74.7,161,Unhealthy,78.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 12:00 AM,2018,02,28,00,76.6,162,Unhealthy,85.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 01:00 AM,2018,02,28,01,77.6,162,Unhealthy,81.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 02:00 AM,2018,02,28,02,76.7,162,Unhealthy,74.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 03:00 AM,2018,02,28,03,77.1,162,Unhealthy,78.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 04:00 AM,2018,02,28,04,80.8,164,Unhealthy,90.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 05:00 AM,2018,02,28,05,83.4,165,Unhealthy,90.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 06:00 AM,2018,02,28,06,89.1,168,Unhealthy,98.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 07:00 AM,2018,02,28,07,97.5,173,Unhealthy,108.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 08:00 AM,2018,02,28,08,103.4,176,Unhealthy,111.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 09:00 AM,2018,02,28,09,100.2,174,Unhealthy,99.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 10:00 AM,2018,02,28,10,100.3,174,Unhealthy,985.0,UG/M3,1 Hr,Invalid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 11:00 AM,2018,02,28,11,90.7,169,Unhealthy,78.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 12:00 PM,2018,02,28,12,80.4,164,Unhealthy,69.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 01:00 PM,2018,02,28,13,66.4,157,Unhealthy,57.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 02:00 PM,2018,02,28,14,57.2,152,Unhealthy,49.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 03:00 PM,2018,02,28,15,57.1,152,Unhealthy,57.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 04:00 PM,2018,02,28,16,55.0,149,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 05:00 PM,2018,02,28,17,57.5,152,Unhealthy,60.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 06:00 PM,2018,02,28,18,64.2,155,Unhealthy,71.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 07:00 PM,2018,02,28,19,69.6,158,Unhealthy,75.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 08:00 PM,2018,02,28,20,72.8,160,Unhealthy,76.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 09:00 PM,2018,02,28,21,72.5,160,Unhealthy,76.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 10:00 PM,2018,02,28,22,73.8,160,Unhealthy,76.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-02-28 11:00 PM,2018,02,28,23,71.5,159,Unhealthy,68.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 12:00 AM,2018,03,01,00,72.4,160,Unhealthy,74.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 01:00 AM,2018,03,01,01,73.3,160,Unhealthy,75.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 02:00 AM,2018,03,01,02,73.4,160,Unhealthy,74.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 03:00 AM,2018,03,01,03,69.3,158,Unhealthy,60.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 04:00 AM,2018,03,01,04,70.5,159,Unhealthy,71.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 05:00 AM,2018,03,01,05,71.9,159,Unhealthy,76.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 06:00 AM,2018,03,01,06,91.4,170,Unhealthy,113.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 07:00 AM,2018,03,01,07,99.6,174,Unhealthy,109.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 08:00 AM,2018,03,01,08,111.9,180,Unhealthy,123.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 09:00 AM,2018,03,01,09,127.9,188,Unhealthy,144.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 10:00 AM,2018,03,01,10,140.0,195,Unhealthy,152.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 11:00 AM,2018,03,01,11,121.0,185,Unhealthy,102.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 12:00 PM,2018,03,01,12,102.0,175,Unhealthy,83.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 01:00 PM,2018,03,01,13,81.4,164,Unhealthy,61.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 02:00 PM,2018,03,01,14,71.7,159,Unhealthy,62.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 03:00 PM,2018,03,01,15,71.3,159,Unhealthy,71.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 04:00 PM,2018,03,01,16,70.1,159,Unhealthy,69.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 05:00 PM,2018,03,01,17,74.0,161,Unhealthy,78.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 06:00 PM,2018,03,01,18,75.5,161,Unhealthy,77.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 07:00 PM,2018,03,01,19,77.2,162,Unhealthy,79.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 08:00 PM,2018,03,01,20,80.6,164,Unhealthy,84.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 09:00 PM,2018,03,01,21,84.8,166,Unhealthy,89.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 10:00 PM,2018,03,01,22,89.2,168,Unhealthy,98.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-01 11:00 PM,2018,03,01,23,90.6,169,Unhealthy,94.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 12:00 AM,2018,03,02,00,92.6,170,Unhealthy,96.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 01:00 AM,2018,03,02,01,91.9,170,Unhealthy,91.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 02:00 AM,2018,03,02,02,86.6,167,Unhealthy,76.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 03:00 AM,2018,03,02,03,86.2,167,Unhealthy,85.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 04:00 AM,2018,03,02,04,84.9,166,Unhealthy,79.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 05:00 AM,2018,03,02,05,82.8,165,Unhealthy,76.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 06:00 AM,2018,03,02,06,83.2,165,Unhealthy,84.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 07:00 AM,2018,03,02,07,89.3,168,Unhealthy,106.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 08:00 AM,2018,03,02,08,130.8,190,Unhealthy,168.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 09:00 AM,2018,03,02,09,144.4,197,Unhealthy,158.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 10:00 AM,2018,03,02,10,144.4,197,Unhealthy,985.0,UG/M3,1 Hr,Invalid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 11:00 AM,2018,03,02,11,116.1,182,Unhealthy,102.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 12:00 PM,2018,03,02,12,109.7,179,Unhealthy,105.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 01:00 PM,2018,03,02,13,105.6,177,Unhealthy,102.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 02:00 PM,2018,03,02,14,78.9,163,Unhealthy,54.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 03:00 PM,2018,03,02,15,67.3,157,Unhealthy,56.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 04:00 PM,2018,03,02,16,151.8,202,Very Unhealthy,235.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 05:00 PM,2018,03,02,17,106.2,177,Unhealthy,61.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 06:00 PM,2018,03,02,18,84.5,166,Unhealthy,63.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 07:00 PM,2018,03,02,19,66.7,157,Unhealthy,49.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 08:00 PM,2018,03,02,20,42.8,119,Unhealthy for Sensitive Groups,19.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 09:00 PM,2018,03,02,21,33.4,96,Moderate,24.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 10:00 PM,2018,03,02,22,32.2,93,Moderate,31.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-02 11:00 PM,2018,03,02,23,34.0,97,Moderate,36.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 12:00 AM,2018,03,03,00,34.0,97,Moderate,21.0,UG/M3,1 Hr,Invalid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 01:00 AM,2018,03,03,01,-999.0,-999,N/A,21.0,UG/M3,1 Hr,Invalid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 02:00 AM,2018,03,03,02,-999.0,-999,N/A,21.0,UG/M3,1 Hr,Invalid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 03:00 AM,2018,03,03,03,-999.0,-999,N/A,21.0,UG/M3,1 Hr,Invalid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 04:00 AM,2018,03,03,04,-999.0,-999,N/A,23.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 05:00 AM,2018,03,03,05,27.7,84,Moderate,30.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 06:00 AM,2018,03,03,06,31.2,91,Moderate,34.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 07:00 AM,2018,03,03,07,38.5,108,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 08:00 AM,2018,03,03,08,56.3,151,Unhealthy,73.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 09:00 AM,2018,03,03,09,52.0,142,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 10:00 AM,2018,03,03,10,50.5,138,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 11:00 AM,2018,03,03,11,39.2,110,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 12:00 PM,2018,03,03,12,41.1,115,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 01:00 PM,2018,03,03,13,39.5,111,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 02:00 PM,2018,03,03,14,31.2,91,Moderate,23.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 03:00 PM,2018,03,03,15,32.6,94,Moderate,34.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 04:00 PM,2018,03,03,16,35.8,102,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 05:00 PM,2018,03,03,17,38.9,109,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 06:00 PM,2018,03,03,18,46.9,129,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 07:00 PM,2018,03,03,19,52.4,143,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 08:00 PM,2018,03,03,20,61.2,154,Unhealthy,70.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 09:00 PM,2018,03,03,21,65.1,156,Unhealthy,69.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 10:00 PM,2018,03,03,22,67.0,157,Unhealthy,69.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-03 11:00 PM,2018,03,03,23,60.5,154,Unhealthy,54.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 12:00 AM,2018,03,04,00,65.2,156,Unhealthy,70.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 01:00 AM,2018,03,04,01,58.6,153,Unhealthy,52.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 02:00 AM,2018,03,04,02,58.8,153,Unhealthy,59.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 03:00 AM,2018,03,04,03,55.0,149,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 04:00 AM,2018,03,04,04,50.9,139,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 05:00 AM,2018,03,04,05,65.9,156,Unhealthy,84.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 06:00 AM,2018,03,04,06,68.3,158,Unhealthy,71.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 07:00 AM,2018,03,04,07,83.4,165,Unhealthy,98.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 08:00 AM,2018,03,04,08,102.2,175,Unhealthy,121.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 09:00 AM,2018,03,04,09,134.6,192,Unhealthy,167.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 10:00 AM,2018,03,04,10,141.3,195,Unhealthy,148.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 11:00 AM,2018,03,04,11,120.6,185,Unhealthy,100.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 12:00 PM,2018,03,04,12,89.3,168,Unhealthy,58.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 01:00 PM,2018,03,04,13,58.6,153,Unhealthy,28.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 02:00 PM,2018,03,04,14,40.3,113,Unhealthy for Sensitive Groups,22.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 03:00 PM,2018,03,04,15,36.6,104,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 04:00 PM,2018,03,04,16,37.8,107,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 05:00 PM,2018,03,04,17,42.4,118,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 06:00 PM,2018,03,04,18,48.7,134,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 07:00 PM,2018,03,04,19,53.3,145,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 08:00 PM,2018,03,04,20,60.6,154,Unhealthy,68.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 09:00 PM,2018,03,04,21,67.3,157,Unhealthy,74.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 10:00 PM,2018,03,04,22,74.1,161,Unhealthy,81.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-04 11:00 PM,2018,03,04,23,79.0,163,Unhealthy,84.0,UG/M3,1 Hr,Valid
